bbl,exemptions,registered_stabilized_apts,pluto_apts,estimated_gross_income,estimated_expenses
4035690032,421a (15 yr not cap),6,6,60601,
4035690033,421a (15 yr not cap),,6,63624,
4036630006,421a (15 yr not cap),,4,0,
4036630007,421a (15 yr not cap),,4,0,
4037970046,421a (15 yr not cap),,4,75583,
4038290092,421a (15 yr not cap),,7,72139,
4038290093,421a (15 yr not cap),,7,71326,
4044090044,421a (15 yr not cap),8,8,90345,
4044100019,421a (15 yr not cap),7,7,155800,
4049520011,421a (15 yr not cap),,8,71885,
4049520012,421a (15 yr not cap),8,8,74042,
4049520014,421a (15 yr not cap),,8,74042,
4049550001,421a (15 yr not cap),7,7,83964,
4049550003,421a (15 yr not cap),,4,66992,
4049550101,421a (15 yr not cap),7,7,81283,
4049550102,421a (15 yr not cap),7,7,80795,
4049600006,421a (15 yr not cap),8,8,126420,
4049600017,421a (15 yr not cap),,7,105482,
4049600107,421a (15 yr not cap),8,8,124616,
4050080001,421a (15 yr not cap),,4,112800,
4050080029,421a (15 yr not cap),,4,112800,
4050080030,421a (15 yr not cap),,4,112800,
4050080031,421a (15 yr not cap),,6,112800,
4050080032,421a (15 yr not cap),,4,112800,
4050080033,421a (15 yr not cap),,4,112800,
4050080034,421a (15 yr not cap),,4,112800,
4050080035,421a (15 yr not cap),,4,112800,
4050080036,421a (15 yr not cap),,4,112800,
4050080037,421a (15 yr not cap),,4,112800,
4050080038,421a (15 yr not cap),,4,112800,
4050110134,421a (15 yr not cap),8,8,68578,
4050130062,421a (15 yr not cap),,4,83424,
4050140076,421a (15 yr not cap),8,8,58653,
4050140077,421a (15 yr not cap),8,8,65835,
4050190100,421a (15 yr not cap),,7,117580,
4050370087,421a (15 yr not cap),7,8,60000,
4050370103,421a (15 yr not cap),,8,166425,
4050390021,421a (15 yr not cap),,4,65403,
4050390023,421a (15 yr not cap),,4,61936,
4050390121,421a (15 yr not cap),,4,61936,
4050390122,421a (15 yr not cap),,4,61936,
4050390123,421a (15 yr not cap),,4,61936,
4050390124,421a (15 yr not cap),,4,61936,
4050400008,421a (15 yr not cap),,3,71084,
4050400011,421a (15 yr not cap),,3,63370,
4050400069,421a (15 yr not cap),,5,110158,
4050500079,421a (15 yr not cap),,8,54880,
4050500080,421a (15 yr not cap),,8,54880,
4050620015,421a (15 yr not cap),,6,86400,
4050630033,421a (15 yr not cap),,8,90637,
4051020048,421a (15 yr not cap),,8,67032,
4051040003,421a (15 yr not cap),,3,79000,
4051040004,421a (15 yr not cap),,3,79000,
4051050028,421a (15 yr not cap),,10,101088,
4051240011,421a (15 yr not cap),,9,91013,
4051310011,421a (15 yr not cap),6,6,89700,
4051410028,421a (15 yr not cap),,6,70898,
4051860159,421a (15 yr not cap),,8,79380,
4051930026,421a (15 yr not cap),,6,41360,
4051930027,421a (15 yr not cap),,6,53760,
4051930028,421a (15 yr not cap),8,8,76800,
4051930128,421a (15 yr not cap),8,8,56320,
4051930129,421a (15 yr not cap),8,8,56320,
4052960038,421a (15 yr not cap),,6,97843,
4053250189,421a (15 yr not cap),,5,61304,
4062980042,421a (15 yr not cap),9,9,103271,
4063560020,421a (15 yr not cap),,4,72806,
4067980004,421a (15 yr not cap),,8,103897,
4068000048,421a (15 yr not cap),8,8,95647,
4068000072,421a (15 yr not cap),,7,104406,
4068000073,421a (15 yr not cap),,7,127108,
4068010047,421a (15 yr not cap),,8,78813,
4092290008,421a (15 yr not cap),,3,0,
4092290009,421a (15 yr not cap),,3,0,
4092340024,421a (15 yr not cap),,4,0,
4092340026,421a (15 yr not cap),,4,0,
4092880013,421a (15 yr not cap),,4,60221,
4094620038,421a (15 yr not cap),8,8,132000,
4096690004,421a (15 yr not cap),10,10,147799,
4097120131,421a (15 yr not cap),8,8,78012,
4097120132,421a (15 yr not cap),8,8,102960,
4097120134,421a (15 yr not cap),16,8,78012,
4097120135,421a (15 yr not cap),,8,78012,
4097130122,421a (15 yr not cap),,8,114509,
4097130150,421a (15 yr not cap),,10,212581,
4097130152,421a (15 yr not cap),10,10,153600,
4097130160,421a (15 yr not cap),8,8,62400,
4097140010,421a (15 yr not cap),6,6,67326,
4097140011,421a (15 yr not cap),,6,63800,
4097140012,421a (15 yr not cap),16,8,73126,
4097140014,421a (15 yr not cap),8,8,53760,
4097140015,421a (15 yr not cap),8,8,69888,
4097140150,421a (15 yr not cap),,8,67280,
4097140151,421a (15 yr not cap),,8,67280,
4097150136,421a (15 yr not cap),8,8,80243,
4097150137,421a (15 yr not cap),8,8,80243,
4097150144,421a (15 yr not cap),,8,61920,
4097150145,421a (15 yr not cap),,8,80496,
4097160113,421a (15 yr not cap),9,9,125796,
4097160114,421a (15 yr not cap),9,9,106080,
4097160116,421a (15 yr not cap),8,8,73370,
4097160117,421a (15 yr not cap),8,8,78936,
4097570036,421a (15 yr not cap),,4,94478,
4097570038,421a (15 yr not cap),,4,153295,
4098040024,421a (15 yr not cap),8,8,96000,
4098040025,421a (15 yr not cap),8,8,87480,
4098040026,421a (15 yr not cap),8,8,87480,
4099600017,421a (15 yr not cap),,6,92750,
4100110013,421a (25 yr not cap,,4,65435,
4100140030,421a (25 yr not cap,,7,100500,
4114210007,421a (15 yr not cap),6,6,81029,
4135380204,421a (15 yr not cap),9,9,138768,
4159100025,421a (15 yr not cap),,5,57474,
4161390011,421a (15 yr not cap),,78,877500,
4162160037,421a (15 yr not cap),,8,119481,
5000160031,421a (15 yr not cap),5,5,0,
5000230055,421a (25 yr not cap,,4,47138,
5005240043,421a (25 yr not cap,,5,68257,
5005240044,421a (25 yr not cap,,5,41000,
5010080040,421a (25 yr not cap,,6,87321,
5012430064,421a (25 yr not cap,4,8,66533,
5029250390,421a (25 yr not cap,,8,179467,
5029250463,421a (25 yr not cap,,10,205537,
5029250473,421a (25 yr not cap,,6,134600,
5029250486,421a (25 yr not cap,,9,183330,
1009140036,new mult dwellings - 421a,480,480,2.11e+07,4.9e+06
1009190014,421a (20 yr not cap,464,466,2.198e+07,5.16e+06
1009270037,421a (20 yr not cap,14,14,531585,136990
1009440045,421a (20 yr not cap,254,254,8.37e+06,2.3e+06
1010190001,421a (20 yr not cap,464,464,2.17e+07,5.7e+06
1010210001,421a (20 yr not cap,550,546,2.174e+07,5.3092e+06
1010330001,421a (20 yr not cap,256,256,9.21982e+06,2.44312e+06
1010330109,421a (20 yr not cap,321,52,2.04792e+06,397240
1010450012,421a (20 yr not cap,110,109,2.94028e+06,658114
1010580047,new mult dwellings - 421a,12,12,502500,106020
1010580062,new mult dwellings - 421a,9,9,75000,20000
1010640036,421a (20 yr not cap,,145,4.96149e+06,1.53697e+06
1010680003,421a (20 yr not cap,,729,2.49322e+07,5.98576e+06
1010700029,421a (20 yr not cap,417,420,1.9e+07,4.88e+06
1010710042,421a (20 yr not cap,375,375,9.0454e+06,2.5643e+06
1010760043,421a (20 yr not cap,,109,3.1005e+06,743600
1010780053,new mult dwellings - 421a,30,27,195295,32635
1010830029,421a (20 yr not cap,164,164,4.99242e+06,1.64115e+06
1010830037,421a (20 yr not cap,58,58,1.2481e+06,410287
1010840025,421a (20 yr not cap,371,371,1.4363e+07,3.66e+06
1010890001,421a (20 yr not cap,921,921,2.2944e+07,5.931e+06
1011710133,421a (20 yr not cap,354,354,1.2784e+07,2.784e+06
1011710148,new mult dwellings - 421a,,209,1.13316e+07,2.82212e+06
1012200001,421a (20 yr not cap,,265,8.569e+06,2.501e+06
1012400052,421a (20 yr not cap,137,143,1.743e+06,250000
1012420010,421a (20 yr not cap,285,60,2.408e+06,586500
1012430139,new mult dwellings - 421a,,8,139600,20500
1012980041,421a (20 yr not cap,359,360,1.14584e+07,2.85257e+06
1013190037,421a (20 yr not cap,18,18,130000,22000
1013470122,421a (20 yr not cap,12,12,368000,46311
1014320012,421a (20 yr not cap,12,12,336128,70016
1014360122,421a (20 yr not cap,53,53,725000,275000
1014470027,new mult dwellings - 421a,,51,324700,76900
1014550021,new mult dwellings - 421a,,211,1.285e+06,165000
1015540038,421a (20 yr not cap,23,23,72600,27600
1015570025,421a (20 yr not cap,208,208,6.48295e+06,1.81064e+06
1015630004,421a (20 yr not cap,180,180,1.1558e+07,3.382e+06
1015730022,421a (20 yr not cap,273,272,1.0676e+07,3.054e+06
1016000026,421a (25 yr not cap,,38,935480,234501
1016160031,421a (25 yr not cap,,20,798281,798281
1016160049,421a (25 yr not cap,,122,5.312e+06,1.328e+06
1016230040,421a (25 yr not cap,,13,448329,448329
1016240015,421a (20 yr not cap,210,211,7.33e+06,2.356e+06
1016240045,421a (20 yr not cap,160,160,4.34929e+06,1.19886e+06
1001780016,new mult dwellings - 421a,5,7,345600,
1003940002,new mult dwellings - 421a,8,10,167070,
1004340010,421a (15 yr not cap),8,8,170000,
1001790032,new mult dwellings - 421a,16,16,377000,111000
1002240001,new mult dwellings - 421a,291,283,238000,72600
1002480015,421a (20 yr not cap,198,198,6.5e+06,1.82e+06
1003500026,new mult dwellings - 421a,24,24,1.23948e+06,294256
1003720041,421a (20 yr not cap,135,135,119011,25392
1003740043,421a (20 yr not cap,33,33,670000,145000
1003770030,421a (20 yr not cap,38,39,770000,195000
1003790021,new mult dwellings - 421a,22,23,41200,7210
1003860003,421a (20 yr not cap,22,22,615000,167000
1004200068,new mult dwellings - 421a,18,18,915600,245250
1004560007,421a (20 yr not cap,206,206,7.60371e+06,3.24935e+06
1004570001,421a (20 yr not cap,42,42,1.34712e+06,269423
1016250016,new mult dwellings - 421a,297,298,24100,2650
1016270037,421a (25 yr not cap,14,14,275300,74200
1016270046,421a (20 yr not cap,12,12,323692,87102
1016450050,421a (25 yr not cap,,58,18700,5200
1016550015,421a (20 yr not cap,48,48,389509,127793
1016610012,421a (25 yr not cap,,12,423146,423146
1016610024,421a (15 yr not cap),,16,288232,103691
1016670042,421a (25 yr not cap,,27,421200,200568
1016720017,421a (20 yr not cap,232,232,5.375e+06,1.875e+06
1016760026,421a (25 yr not cap,,8,50557,25940
1016770009,new mult dwellings - 421a,23,23,560000,238000
1016800148,421a (15 yr not cap),,19,801534,801534
1016810031,421a (15 yr not cap),34,34,980186,980186
1017080022,421a (25 yr not cap,22,18,342129,109190
1017090015,421a (25 yr not cap,,15,514752,161616
1017160051,421a (15 yr not cap),12,34,1.10977e+06,422948
1017220033,421a (25 yr not cap,,24,371157,191015
1017360027,421a (25 yr not cap,,73,8.67983e+06,2.64125e+06
1017460021,421a (25 yr not cap,,129,3.072e+06,945600
1017480001,421a (25 yr not cap,,135,3.759e+06,1.157e+06
1017480035,421a (25 yr not cap,,155,4.317e+06,1.329e+06
1017540025,421a (25 yr not cap,12,12,348480,103840
1017560048,421a (25 yr not cap,,12,575000,575000
1017680033,421a (25 yr not cap,90,90,54985,16018
1017860001,421a (15 yr not cap),60,60,118422,57845
1018310023,421a (25 yr not cap,,29,617758,617758
1018310056,421a (25 yr not cap,32,32,213626,231685
1018430003,421a (20 yr not cap,18,18,145000,94490
1018440155,421a (20 yr not cap,7,7,420000,137000
1018650040,421a (25 yr not cap,295,295,9.17862e+06,2.68909e+06
1018770028,421a (20 yr not cap,11,11,140000,117822
1019130038,421a (25 yr not cap,,13,194320,382713
1019230001,421a (25 yr not cap,138,138,3.78336e+06,1.6352e+06
1019250025,421a (25 yr not cap,36,36,1.31235e+06,413107
1019270061,421a (15 yr not cap),31,41,1.35419e+06,1.35419e+06
1019320033,421a (25 yr not cap,46,46,9193,2278
1022380014,421a (25 yr not cap,22,22,513295,246231
1022380033,421a (25 yr not cap,28,28,61200,10100
1022410001,421a (25 yr not cap,8,16,178400,61920
2024420060,421a (25 yr not cap,72,137,1.18846e+06,1.08303e+06
2024780007,421a (25 yr not cap,82,82,1.35e+06,660675
2024870010,421a (25 yr not cap,126,126,945174,567100
2024870020,421a (25 yr not cap,126,126,953241,571940
2024870030,421a (25 yr not cap,30,30,801250,360000
2024870032,421a (25 yr not cap,30,30,399168,117216
2024870042,421a (25 yr not cap,121,122,1.08299e+06,640222
2025100067,421a (25 yr not cap,17,17,244800,141039
2025110013,421a (25 yr not cap,120,120,2.57827e+06,928555
2025190001,421a (25 yr not cap,115,115,2.71965e+06,1.101e+06
2025200053,421a (25 yr not cap,39,39,489505,295335
2025220070,421a (25 yr not cap,130,130,724463,667335
2025260044,421a (25 yr not cap,11,11,113285,68998
2025270001,421a (25 yr not cap,89,89,2.79064e+06,1.0167e+06
2025310005,421a (25 yr not cap,98,98,1.44e+06,582040
2025310018,421a (15 yr not cap),12,11,116160,64320
2025360015,421a (25 yr not cap,59,50,120603,246586
2026910092,421a (25 yr not cap,,32,318434,93559
2026920048,421a (25 yr not cap,66,66,792000,217127
2027060001,421a (25 yr not cap,68,68,955391,383141
2027060046,421a (25 yr not cap,80,81,1.04813e+06,349790
2027070030,421a (25 yr not cap,,50,1.19237e+06,596184
2027180021,421a (25 yr not cap,54,54,1.27454e+06,588712
2028390053,421a (25 yr not cap,64,64,701385,400970
2028410025,421a (25 yr not cap,74,76,1.0754e+06,407445
2028500023,421a (25 yr not cap,99,99,3.50879e+06,681995
2028500052,421a (25 yr not cap,48,49,1.83982e+06,402670
2028690171,421a (25 yr not cap,84,84,1.04907e+06,553699
2028720007,421a (25 yr not cap,127,127,2.71e+06,1.20874e+06
2028720036,421a (25 yr not cap,81,81,581616,629932
2028720058,421a (25 yr not cap,127,127,2.65833e+06,810860
2028720189,421a (25 yr not cap,49,49,514186,376646
2028720320,421a (25 yr not cap,90,90,2.58545e+06,610165
2028730013,421a (25 yr not cap,38,38,454946,245671
2028760171,421a (25 yr not cap,31,31,354123,183644
2028770254,421a (25 yr not cap,40,40,592310,287662
2028770261,421a (25 yr not cap,,81,1.00614e+06,582047
2025240113,421a (25 yr not cap,,3,,
2027350044,421a (25 yr not cap,,3,,
2030680091,421a (25 yr not cap,,3,,
2035600046,421a (25 yr not cap,,3,,
2038800125,421a (25 yr not cap,,3,,
2040560109,421a (25 yr not cap,,3,,
2040560110,421a (25 yr not cap,,3,,
2040560111,421a (25 yr not cap,,3,,
3026240045,421a (15 yr not cap),6,6,,
3028270025,421a (15 yr not cap),10,10,,
3031710014,421a (15 yr not cap),,8,,
4108200260,421a (15 yr not cap),,3,,
4161350021,421a (25 yr not cap,,3,,
4161350018,421a (25 yr not cap,,3,,
4161350019,421a (25 yr not cap,,3,,
4161350020,421a (25 yr not cap,,3,,
4161350022,421a (25 yr not cap,,3,,
4161350023,421a (25 yr not cap,,3,,
4161350024,421a (25 yr not cap,,3,,
4161350026,421a (25 yr not cap,,3,,
4161350027,421a (25 yr not cap,,3,,
4161350033,421a (25 yr not cap,,3,,
4161350034,421a (25 yr not cap,,3,,
2027610112,421a (25 yr not cap,,3,,
2029600143,421a (25 yr not cap,,3,,
2040660024,421a (25 yr not cap,,3,,
3017820065,421a (25 yr not cap,8,8,89103,
3022640048,421a (15 yr not cap),10,10,79975,
3022640049,421a (15 yr not cap),10,10,79275,
3022640050,421a (15 yr not cap),10,10,79380,
3023920023,421a (25 yr not cap,8,8,127155,
3023920024,421a (25 yr not cap,7,8,139200,
3030530010,421a (25 yr not cap,8,8,128978,
3030530011,421a (25 yr not cap,8,8,123812,
3030530012,421a (25 yr not cap,8,8,128978,
4006330051,421a (15 yr not cap),8,8,101902,
2028780019,421a (25 yr not cap,30,30,919173,273542
2028800009,421a (25 yr not cap,96,96,1.97642e+06,534474
2029400019,421a (25 yr not cap,52,52,1.7208e+06,722901
2030770045,421a (25 yr not cap,12,12,10718,1312
2030770050,421a (25 yr not cap,16,16,318800,70300
2030810008,421a (25 yr not cap,63,63,539900,280300
2030870027,421a (25 yr not cap,,22,10500,1500
2030910005,421a (25 yr not cap,14,14,10500,1500
2030910035,421a (25 yr not cap,21,21,394582,111718
3009870001,421a (15 yr not cap),104,104,2.89318e+06,2.89318e+06
3009970006,421a (15 yr not cap),26,26,51638,17653
3013210040,421a (25 yr not cap,,34,1.2469e+06,1.0689e+06
3013210048,421a (25 yr not cap,16,16,240000,176624
3013470054,421a (25 yr not cap,,48,850739,401348
3013830042,421a (25 yr not cap,,10,72495,35284
3014330023,421a (25 yr not cap,30,30,638304,319332
3014730034,421a (25 yr not cap,18,18,391728,168493
3014910045,421a (25 yr not cap,,20,383898,166178
3015990032,421a (25 yr not cap,,12,208679,26468
3016000010,421a (15 yr not cap),22,22,17510,3605
3016230039,421a (25 yr not cap,,15,74950,24720
3016990027,421a (25 yr not cap,78,78,696626,295791
3024040019,421a (15 yr not cap),15,7,93429,25643
3027480026,421a (15 yr not cap),6,6,13354,3271
3028570106,421a (15 yr not cap),20,20,860240,388238
3029070010,421a (25 yr not cap,,52,36527,11027
3029070119,421a (25 yr not cap,15,16,465882,178647
3029170007,421a (25 yr not cap,32,32,669500,212848
3029170011,421a (25 yr not cap,,12,306406,66661
3029190027,421a (15 yr not cap),,15,288000,60480
3029200022,421a (25 yr not cap,,8,17050,2846
3029230025,421a (25 yr not cap,22,22,316800,95040
3030230013,421a (25 yr not cap,,14,190800,62400
3030230031,421a (25 yr not cap,15,15,120094,32771
3030440010,421a (25 yr not cap,,8,40910,10277
3030440014,421a (25 yr not cap,,8,28410,7136
3030440016,421a (15 yr not cap),34,34,42531,5487
3030490043,421a (15 yr not cap),34,30,65079,17373
3030500018,421a (15 yr not cap),49,49,49977,11539
3030510005,421a (25 yr not cap,8,8,15756,3168
3030510006,421a (25 yr not cap,8,8,23634,5653
3030510008,421a (25 yr not cap,8,8,10128,2260
3030630017,421a (25 yr not cap,20,20,23432,6587
3030700015,421a (15 yr not cap),,8,130188,30314
3030970014,421a (25 yr not cap,8,8,24228,7660
3031650015,421a (15 yr not cap),8,8,19118,3919
3031710033,421a (25 yr not cap,16,14,25165,11319
3031830023,421a (25 yr not cap,,13,181543,88471
3031840001,421a (25 yr not cap,,8,15401,4655
3031840019,421a (25 yr not cap,144,144,1.7068e+06,955808
3031840056,421a (15 yr not cap),18,18,34853,7354
3031860016,421a (15 yr not cap),16,16,410348,410348
3032060001,421a (15 yr not cap),87,87,1.422e+06,639900
3032290033,421a (25 yr not cap,48,48,584577,300949
3032300002,421a (25 yr not cap,36,35,483862,145159
3032310033,421a (15 yr not cap),,127,337335,75312
3032320074,421a (25 yr not cap,28,28,484272,167159
3032350020,421a (25 yr not cap,,24,320000,112000
3032350042,421a (15 yr not cap),28,25,448270,448270
3032450015,421a (25 yr not cap,9,9,7335,1995
3032550010,421a (25 yr not cap,,3,19745,6025
3032590013,421a (15 yr not cap),8,8,12089,2898
3033590048,421a (25 yr not cap,18,20,179350,86100
3034190029,421a (25 yr not cap,,60,642680,330007
3034350028,421a (25 yr not cap,,15,30434,9515
3034680041,421a (25 yr not cap,,3,21681,6895
3037820130,421a (25 yr not cap,52,52,1.68e+06,377543
3037830001,421a (25 yr not cap,149,150,1.91587e+06,1.10498e+06
3038080010,421a (25 yr not cap,20,20,289364,145322
3038080036,421a (25 yr not cap,,20,327537,159705
3038100001,421a (15 yr not cap),16,16,247200,74850
3040780047,421a (15 yr not cap),,3,3726,558
3040780048,421a (15 yr not cap),,3,3726,558
3041270053,421a (15 yr not cap),,4,72000,30707
3042130001,421a (25 yr not cap,35,40,388281,191961
3044710109,421a (25 yr not cap,36,36,990760,306169
3045170001,421a (25 yr not cap,130,100,986858,444299
3045170003,421a (25 yr not cap,53,83,1.675e+06,311623
3045710001,421a (25 yr not cap,102,48,591675,263718
3045710050,421a (25 yr not cap,,54,665740,296545
3045970001,421a (15 yr not cap),,39,38262,7877
3047220064,421a (15 yr not cap),18,18,47062,2799
3048030038,421a (25 yr not cap,,18,198072,90531
3048030040,421a (25 yr not cap,,18,215082,114156
3048370001,421a (15 yr not cap),15,15,335175,75648
3052600014,421a (15 yr not cap),8,21,427214,104659
3053200024,421a (15 yr not cap),57,107,130000,30000
3053900003,421a (15 yr not cap),,14,642084,264018
3054240080,421a (25 yr not cap,41,41,754966,227995
3056100026,421a (15 yr not cap),,10,353780,198471
3056860068,421a (15 yr not cap),,6,413916,144871
3057820041,421a (15 yr not cap),5,5,36523,8318
3061070033,421a (15 yr not cap),,12,211100,84440
3061150151,421a (15 yr not cap),,14,515403,145403
3062840067,421a (15 yr not cap),,9,225792,59996
3064990013,421a (15 yr not cap),,8,231769,84711
3064990033,421a (15 yr not cap),,8,231769,84711
3065410024,421a (15 yr not cap),,19,1.0826e+06,369950
3066090045,421a (15 yr not cap),33,33,3.10938e+06,1.36766e+06
3067460104,421a (15 yr not cap),,10,347731,120701
3067570025,421a (15 yr not cap),,12,601340,154976
3067710037,421a (15 yr not cap),51,51,1.34472e+06,345593
3067840012,421a (15 yr not cap),13,13,500760,36686
3070230021,421a (15 yr not cap),38,41,120000,337149
3070710019,421a (15 yr not cap),40,40,275912,312867
3071240044,421a (15 yr not cap),11,11,290000,87000
3071620075,421a (15 yr not cap),,6,28537,6605
3072630112,421a (15 yr not cap),,16,305526,0
3073520025,421a (15 yr not cap),,12,322382,133949
3075570019,421a (15 yr not cap),,16,398131,111197
3078000039,421a (15 yr not cap),24,24,403200,156901
3079810020,421a (15 yr not cap),37,37,972520,450322
3083410100,421a (25 yr not cap,24,24,430333,237787
3083410113,421a (25 yr not cap,48,24,459405,160792
3083410118,421a (25 yr not cap,,24,455154,240539
3083410120,421a (25 yr not cap,24,24,477781,168832
3083410121,421a (25 yr not cap,24,24,459858,207201
3083410125,421a (25 yr not cap,24,24,459858,208409
3086690018,421a (15 yr not cap),41,41,1.61163e+06,425505
3086740023,421a (15 yr not cap),,15,572580,103500
